emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
focused,1,84.339,53.564,0.338,0.076,15.684,36.62,-0.001,-0.001,9.801,0.508,96.4,2025-07-16T18:12:09.660019,191,2
focused,1,88.732,43.08,0.443,0.046,16.522,36.8,-0.019,-0.028,9.799,0.861,96.0,2025-07-16T18:12:10.660019,192,2
focused,1,78.355,64.361,0.454,0.072,16.261,36.72,0.097,0.013,9.793,0.926,96.5,2025-07-16T18:12:11.660019,193,2
focused,1,70.022,47.814,0.289,0.045,14.837,36.51,-0.056,0.028,9.839,0.128,96.7,2025-07-16T18:12:12.660019,194,2
focused,1,82.692,69.759,0.393,0.068,14.917,36.55,-0.034,-0.009,9.759,0.119,96.4,2025-07-16T18:12:13.660019,195,2
focused,1,78.492,36.055,0.449,0.065,15.55,36.45,-0.064,-0.008,9.812,0.173,96.3,2025-07-16T18:12:14.660019,196,2
focused,1,70.609,62.005,0.365,0.047,17.975,36.45,0.002,-0.127,9.781,0.94,97.7,2025-07-16T18:12:15.660019,197,2
focused,1,65.0,47.382,0.43,0.039,14.79,36.59,0.028,0.033,9.773,0.995,97.6,2025-07-16T18:12:16.660019,198,2
focused,1,76.713,39.215,0.515,0.075,17.462,36.69,0.008,-0.18,9.774,0.205,95.7,2025-07-16T18:12:17.660019,199,2
focused,1,75.377,50.328,0.345,0.048,15.216,36.59,0.056,0.023,9.801,0.874,96.4,2025-07-16T18:12:18.660019,200,2
focused,1,73.151,55.295,0.361,0.012,16.546,36.61,-0.003,0.004,9.795,0.731,96.5,2025-07-16T18:12:19.660019,201,2
focused,1,75.644,47.513,0.444,0.015,15.92,36.48,-0.009,-0.013,9.813,0.955,96.3,2025-07-16T18:12:20.660019,202,2
focused,1,82.9,51.247,0.443,0.073,12.27,36.56,0.005,-0.133,9.814,0.377,95.8,2025-07-16T18:12:21.660019,203,2
focused,1,76.674,56.873,0.438,0.046,14.533,36.51,0.058,-0.033,9.773,0.429,96.6,2025-07-16T18:12:22.660019,204,2
focused,1,73.341,52.237,0.375,0.034,14.263,36.51,0.038,-0.023,9.774,0.767,96.0,2025-07-16T18:12:23.660019,205,2
focused,1,81.34,63.912,0.381,0.039,15.433,36.67,0.062,-0.054,9.81,0.99,97.3,2025-07-16T18:12:24.660019,206,2
focused,1,78.231,49.172,0.311,0.091,16.162,36.6,-0.041,-0.097,9.807,0.605,97.2,2025-07-16T18:12:25.660019,207,2
focused,1,80.388,41.356,0.299,0.07,14.537,36.71,-0.057,0.059,9.833,0.774,96.6,2025-07-16T18:12:26.660019,208,2
focused,1,65.0,36.73,0.306,0.027,15.902,36.48,0.004,0.008,9.776,0.597,96.8,2025-07-16T18:12:27.660019,209,2
focused,1,75.985,50.336,0.422,0.047,17.29,36.54,-0.026,-0.049,9.815,0.353,96.6,2025-07-16T18:12:28.660019,210,2
focused,1,65.213,64.864,0.369,0.069,14.606,36.43,-0.06,0.051,9.809,0.149,96.7,2025-07-16T18:12:29.660019,211,2
focused,1,74.759,55.389,0.357,0.035,17.531,36.65,-0.075,-0.024,9.789,0.631,97.9,2025-07-16T18:12:30.660019,212,2
focused,1,85.445,53.872,0.385,0.055,13.707,36.67,0.027,0.052,9.812,0.176,96.4,2025-07-16T18:12:31.660019,213,2
focused,1,72.328,39.404,0.424,0.074,16.528,36.49,0.162,-0.006,9.775,0.16,96.8,2025-07-16T18:12:32.660019,214,2
focused,1,73.263,43.587,0.487,0.025,12.0,36.51,0.041,0.005,9.794,0.435,96.7,2025-07-16T18:12:33.660019,215,2
focused,1,66.524,55.557,0.371,0.048,14.183,36.29,0.026,0.005,9.826,0.344,96.7,2025-07-16T18:12:34.660019,216,2
focused,1,69.034,56.247,0.411,0.066,13.387,36.4,-0.008,-0.01,9.82,0.991,96.7,2025-07-16T18:12:35.660019,217,2
focused,1,66.644,51.542,0.391,0.072,17.871,36.34,-0.058,-0.103,9.768,0.592,97.3,2025-07-16T18:12:36.660019,218,2
focused,1,76.842,53.017,0.386,0.026,13.56,36.68,-0.028,-0.019,9.775,0.538,96.6,2025-07-16T18:12:37.660019,219,2
focused,1,82.04,35.34,0.384,0.063,14.663,36.58,0.203,-0.059,9.82,0.585,97.1,2025-07-16T18:12:38.660019,220,2
focused,1,81.237,45.598,0.341,0.059,14.823,36.58,0.035,-0.003,9.813,0.385,96.7,2025-07-16T18:12:39.660019,221,2
focused,1,77.085,38.881,0.48,0.068,14.184,36.45,0.095,-0.084,9.777,0.518,96.2,2025-07-16T18:12:40.660019,222,2
focused,1,77.154,45.732,0.459,0.044,15.067,36.56,-0.069,-0.005,9.797,0.749,96.3,2025-07-16T18:12:41.660019,223,2
focused,1,70.052,37.707,0.313,0.023,16.372,36.58,0.026,0.016,9.815,0.267,96.9,2025-07-16T18:12:42.660019,224,2
focused,1,77.146,44.906,0.398,0.051,17.905,36.84,0.01,0.058,9.767,0.279,97.3,2025-07-16T18:12:43.660019,225,2
focused,1,76.084,61.706,0.45,0.034,12.034,36.76,0.022,-0.035,9.813,0.676,95.9,2025-07-16T18:12:44.660019,226,2
focused,1,77.108,44.875,0.339,0.055,12.97,36.44,0.032,-0.03,9.828,0.661,96.7,2025-07-16T18:12:45.660019,227,2
focused,1,68.36,50.061,0.439,0.028,15.99,36.55,0.024,0.002,9.817,0.862,96.8,2025-07-16T18:12:46.660019,228,2
focused,1,77.08,70.0,0.437,0.004,14.242,36.57,0.007,0.002,9.8,0.47,97.2,2025-07-16T18:12:47.660019,229,2
focused,1,74.021,37.933,0.4,0.059,14.125,36.55,0.083,-0.013,9.761,0.233,97.1,2025-07-16T18:12:48.660019,230,2
focused,1,74.526,58.779,0.356,0.074,15.388,36.49,0.073,0.005,9.84,0.218,96.0,2025-07-16T18:12:49.660019,231,2
focused,1,77.782,46.699,0.496,0.035,12.0,36.68,0.027,0.023,9.821,0.854,96.5,2025-07-16T18:12:50.660019,232,2
focused,1,70.799,46.731,0.367,0.052,16.296,36.44,0.075,-0.021,9.828,0.324,97.3,2025-07-16T18:12:51.660019,233,2
focused,1,81.144,46.49,0.398,0.055,12.648,36.67,-0.039,0.051,9.778,0.343,96.8,2025-07-16T18:12:52.660019,234,2
focused,1,65.745,62.365,0.427,0.027,14.595,36.32,-0.029,-0.04,9.804,0.787,97.5,2025-07-16T18:12:53.660019,235,2
focused,1,75.496,61.085,0.442,0.047,13.826,36.48,-0.016,0.035,9.819,0.93,96.7,2025-07-16T18:12:54.660019,236,2
focused,1,89.089,48.128,0.55,0.003,16.242,36.73,-0.001,-0.001,9.8,0.442,95.8,2025-07-16T18:12:55.660019,237,2
focused,1,77.072,50.768,0.395,0.083,17.259,36.78,-0.043,0.036,9.8,0.114,96.7,2025-07-16T18:12:56.660019,238,2
focused,1,65.0,65.483,0.379,0.07,15.369,36.57,0.0,0.113,9.834,0.283,96.7,2025-07-16T18:12:57.660019,239,2
focused,1,70.611,43.767,0.421,0.05,14.945,36.56,0.018,0.016,9.836,0.548,96.4,2025-07-16T18:12:58.660019,240,2
focused,1,70.235,51.713,0.42,0.061,15.065,36.54,0.071,-0.034,9.785,0.869,96.7,2025-07-16T18:12:59.660019,241,2
focused,1,73.583,53.974,0.417,0.051,16.997,36.69,0.138,0.073,9.775,0.521,96.6,2025-07-16T18:13:00.660019,242,2
focused,1,71.242,53.147,0.385,0.026,17.192,36.49,-0.018,0.004,9.79,0.386,97.1,2025-07-16T18:13:01.660019,243,2
focused,1,90.0,60.363,0.547,0.042,15.403,36.77,0.023,-0.043,9.796,0.506,96.2,2025-07-16T18:13:02.660019,244,2
focused,1,81.865,46.159,0.278,0.092,15.886,36.56,-0.038,0.001,9.807,0.991,95.3,2025-07-16T18:13:03.660019,245,2
focused,1,71.026,35.0,0.416,0.06,15.257,36.71,-0.068,0.102,9.752,0.382,96.8,2025-07-16T18:13:04.660019,246,2
focused,1,75.523,41.769,0.372,0.036,15.22,36.66,0.007,-0.06,9.772,0.614,96.6,2025-07-16T18:13:05.660019,247,2
focused,1,73.037,53.314,0.381,0.045,15.918,36.62,-0.048,-0.031,9.803,0.375,97.9,2025-07-16T18:13:06.660019,248,2
focused,1,74.866,58.295,0.415,0.097,14.703,36.64,0.118,-0.026,9.877,0.216,96.8,2025-07-16T18:13:07.660019,249,2
focused,1,78.235,40.231,0.423,0.031,16.603,36.53,-0.017,-0.036,9.761,0.382,96.9,2025-07-16T18:13:08.660019,250,2
focused,1,67.143,64.076,0.456,0.052,14.256,36.77,0.015,-0.009,9.82,0.363,97.5,2025-07-16T18:13:09.660019,251,2
focused,1,90.0,52.475,0.406,0.066,17.653,36.53,-0.014,0.078,9.824,0.278,96.0,2025-07-16T18:13:10.660019,252,2
focused,1,74.864,37.522,0.389,0.049,14.349,36.69,-0.029,-0.003,9.752,0.541,96.6,2025-07-16T18:13:11.660019,253,2
focused,1,80.905,44.28,0.37,0.055,15.397,36.69,-0.133,-0.014,9.755,0.87,97.0,2025-07-16T18:13:12.660019,254,2
focused,1,70.442,50.521,0.442,0.049,14.945,36.51,0.006,0.007,9.78,0.985,96.6,2025-07-16T18:13:13.660019,255,2
focused,1,73.807,49.329,0.331,0.078,14.357,36.53,-0.12,-0.004,9.869,0.198,96.7,2025-07-16T18:13:14.660019,256,2
focused,1,70.445,43.61,0.413,0.091,15.402,36.6,-0.098,-0.051,9.824,0.903,97.6,2025-07-16T18:13:15.660019,257,2
focused,1,87.447,49.57,0.489,0.037,16.732,36.69,-0.017,0.029,9.801,0.125,96.0,2025-07-16T18:13:16.660019,258,2
focused,1,72.049,52.756,0.338,0.059,15.299,36.63,-0.089,0.01,9.844,0.655,97.7,2025-07-16T18:13:17.660019,259,2
focused,1,65.43,50.299,0.362,0.073,13.833,36.37,0.074,-0.034,9.75,0.994,95.8,2025-07-16T18:13:18.660019,260,2
focused,1,66.877,61.007,0.452,0.076,14.921,36.38,0.094,-0.062,9.812,0.784,96.6,2025-07-16T18:13:19.660019,261,2
focused,1,74.72,46.748,0.474,0.06,18.0,36.83,-0.021,0.002,9.771,0.42,95.8,2025-07-16T18:13:20.660019,262,2
focused,1,78.911,43.705,0.403,0.059,14.657,36.56,-0.042,0.009,9.8,0.302,96.6,2025-07-16T18:13:21.660019,263,2
focused,1,75.618,39.761,0.382,0.038,16.294,36.71,0.034,0.031,9.81,0.958,97.3,2025-07-16T18:13:22.660019,264,2
focused,1,73.427,61.993,0.362,0.071,13.997,36.55,0.025,-0.03,9.76,0.526,97.2,2025-07-16T18:13:23.660019,265,2
focused,1,72.481,52.013,0.346,0.047,17.091,36.43,0.036,-0.031,9.774,0.763,96.7,2025-07-16T18:13:24.660019,266,2
focused,1,74.998,55.893,0.331,0.07,16.595,36.59,-0.088,0.066,9.813,0.159,96.6,2025-07-16T18:13:25.660019,267,2
focused,1,82.921,47.822,0.378,0.057,14.641,36.79,-0.006,-0.011,9.795,0.236,96.9,2025-07-16T18:13:26.660019,268,2
focused,1,71.392,35.448,0.475,0.049,14.515,36.62,0.027,-0.022,9.793,0.563,97.5,2025-07-16T18:13:27.660019,269,2
focused,1,85.826,55.073,0.347,0.053,14.501,36.76,0.002,-0.045,9.768,0.408,96.9,2025-07-16T18:13:28.660019,270,2
focused,1,65.0,54.788,0.455,0.052,12.303,36.49,-0.045,0.037,9.798,0.835,97.1,2025-07-16T18:13:29.660019,271,2
focused,1,73.415,45.545,0.423,0.002,16.274,36.45,0.002,0.001,9.801,0.853,96.8,2025-07-16T18:13:30.660019,272,2
focused,1,81.33,47.803,0.475,0.06,14.12,36.77,-0.007,0.056,9.824,0.765,96.5,2025-07-16T18:13:31.660019,273,2
focused,1,80.515,58.456,0.423,0.034,16.979,36.73,0.064,-0.014,9.81,0.27,96.2,2025-07-16T18:13:32.660019,274,2
focused,1,79.125,58.186,0.434,0.061,12.0,36.58,-0.092,-0.059,9.711,0.916,96.7,2025-07-16T18:13:33.660019,275,2
focused,1,71.156,51.69,0.438,0.062,17.369,36.67,0.064,-0.044,9.786,0.731,97.3,2025-07-16T18:13:34.660019,276,2
focused,1,79.875,54.333,0.415,0.062,16.66,36.72,0.127,-0.015,9.752,0.159,96.9,2025-07-16T18:13:35.660019,277,2
focused,1,78.479,48.836,0.356,0.02,13.914,36.59,0.02,0.002,9.803,0.916,96.8,2025-07-16T18:13:36.660019,278,2
focused,1,74.957,66.322,0.401,0.076,16.256,36.53,0.056,0.039,9.726,0.21,96.9,2025-07-16T18:13:37.660019,279,2
focused,1,79.043,50.205,0.431,0.059,15.074,36.56,-0.026,0.004,9.85,0.597,96.0,2025-07-16T18:13:38.660019,280,2
focused,1,65.0,51.38,0.323,0.042,13.473,36.36,0.009,-0.03,9.827,0.92,97.3,2025-07-16T18:13:39.660019,281,2
focused,1,84.151,56.401,0.379,0.102,16.439,36.93,0.014,-0.005,9.773,0.479,96.2,2025-07-16T18:13:40.660019,282,2
focused,1,68.874,52.007,0.287,0.039,16.823,36.41,-0.041,-0.032,9.826,0.631,96.9,2025-07-16T18:13:41.660019,283,2
focused,1,75.365,58.904,0.45,0.083,14.813,36.65,0.057,0.014,9.772,0.539,97.0,2025-07-16T18:13:42.660019,284,2
focused,1,72.804,46.282,0.409,0.073,16.418,36.56,-0.052,-0.024,9.793,0.39,97.2,2025-07-16T18:13:43.660019,285,2
focused,1,79.893,51.483,0.335,0.039,15.226,36.63,-0.03,-0.058,9.753,0.132,96.9,2025-07-16T18:13:44.660019,286,2
focused,1,86.088,49.484,0.373,0.059,16.305,36.77,0.039,-0.024,9.797,0.578,96.5,2025-07-16T18:13:45.660019,287,2
focused,1,73.251,38.3,0.374,0.04,15.82,36.56,-0.012,-0.003,9.8,0.958,96.6,2025-07-16T18:13:46.660019,288,2
focused,1,72.48,47.429,0.361,0.04,15.038,36.57,-0.095,-0.06,9.854,0.273,98.4,2025-07-16T18:13:47.660019,289,2
focused,1,83.539,42.863,0.378,0.059,13.56,36.79,0.051,-0.013,9.798,0.265,96.2,2025-07-16T18:13:48.660019,290,2
focused,1,76.204,62.524,0.356,0.039,14.307,36.85,-0.046,-0.005,9.838,0.777,96.9,2025-07-16T18:13:49.660019,291,2
focused,1,67.851,51.187,0.365,0.052,17.269,36.52,-0.008,0.006,9.818,0.388,97.1,2025-07-16T18:13:50.660019,292,2
focused,1,65.0,46.428,0.436,0.025,14.43,36.51,0.007,-0.001,9.805,0.687,96.7,2025-07-16T18:13:51.660019,293,2
focused,1,75.494,52.575,0.396,0.016,12.522,36.73,-0.026,-0.004,9.811,0.907,97.8,2025-07-16T18:13:52.660019,294,2
focused,1,80.971,50.026,0.378,0.056,12.549,36.53,-0.047,-0.021,9.784,0.274,96.6,2025-07-16T18:13:53.660019,295,2
focused,1,80.633,41.794,0.407,0.066,17.054,36.61,-0.092,-0.089,9.767,0.818,96.3,2025-07-16T18:13:54.660019,296,2
focused,1,69.541,52.531,0.482,0.062,15.08,36.44,0.076,0.058,9.835,0.851,97.1,2025-07-16T18:13:55.660019,297,2
focused,1,77.744,48.994,0.451,0.046,17.266,36.64,-0.053,0.016,9.791,0.927,97.1,2025-07-16T18:13:56.660019,298,2
focused,1,65.0,35.458,0.467,0.054,16.011,36.51,-0.013,0.015,9.746,0.253,97.0,2025-07-16T18:13:57.660019,299,2
calm,0,69.913,36.189,0.273,0.029,16.512,36.49,0.014,0.035,9.823,0.509,96.5,2025-07-16T18:08:58.709363,0,3
calm,0,75.138,48.686,0.426,0.0,14.721,36.57,0.0,0.0,9.8,0.259,96.4,2025-07-16T18:08:59.709363,1,3
calm,0,74.625,39.049,0.207,0.146,17.835,36.55,-0.032,0.073,9.84,0.811,97.1,2025-07-16T18:09:00.709363,2,3
calm,0,71.98,53.949,0.494,0.059,16.209,36.43,-0.057,-0.021,9.743,0.969,96.8,2025-07-16T18:09:01.709363,3,3
calm,0,71.636,30.113,0.308,0.128,15.375,36.46,0.001,-0.093,9.807,0.675,96.8,2025-07-16T18:09:02.709363,4,3
calm,0,55.144,62.478,0.307,0.034,14.185,36.25,0.034,0.016,9.786,0.703,97.4,2025-07-16T18:09:03.709363,5,3
calm,0,69.363,30.64,0.398,0.181,13.701,36.51,0.217,-0.181,9.586,0.838,96.6,2025-07-16T18:09:04.709363,6,3
calm,0,64.671,61.036,0.338,0.236,15.889,36.5,-0.273,0.284,9.912,0.692,97.4,2025-07-16T18:09:05.709363,7,3
calm,0,74.319,41.77,0.323,0.103,16.683,36.5,0.067,-0.109,9.829,0.815,96.8,2025-07-16T18:09:06.709363,8,3
calm,0,78.364,48.958,0.303,0.068,12.051,36.66,0.005,0.137,9.82,0.52,96.6,2025-07-16T18:09:07.709363,9,3
calm,0,76.665,52.35,0.353,0.103,14.502,36.61,-0.021,-0.099,9.807,0.225,95.6,2025-07-16T18:09:08.709363,10,3
calm,0,65.58,33.638,0.326,0.096,14.942,36.4,0.11,0.06,9.831,0.516,96.9,2025-07-16T18:09:09.709363,11,3
calm,0,57.106,37.721,0.198,0.115,15.096,36.32,-0.142,0.096,9.791,0.963,97.0,2025-07-16T18:09:10.709363,12,3
calm,0,73.38,37.167,0.277,0.176,14.675,36.69,0.214,0.096,9.843,0.335,96.6,2025-07-16T18:09:11.709363,13,3
calm,0,67.812,40.153,0.277,0.15,17.193,36.59,-0.314,0.078,9.687,0.688,96.6,2025-07-16T18:09:12.709363,14,3
calm,0,70.439,60.133,0.307,0.081,11.803,36.5,-0.075,-0.034,9.766,0.353,96.7,2025-07-16T18:09:13.709363,15,3
calm,0,75.798,37.972,0.244,0.151,13.45,36.68,0.134,-0.004,9.786,0.217,96.8,2025-07-16T18:09:14.709363,16,3
calm,0,63.985,34.542,0.301,0.092,11.255,36.58,-0.136,-0.017,9.807,0.797,97.5,2025-07-16T18:09:15.709363,17,3
calm,0,62.144,48.133,0.268,0.161,15.743,36.69,0.3,0.224,9.896,0.182,97.9,2025-07-16T18:09:16.709363,18,3
calm,0,56.565,54.459,0.275,0.097,13.696,36.32,0.08,-0.146,9.857,0.123,98.1,2025-07-16T18:09:17.709363,19,3
calm,0,65.151,57.268,0.366,0.17,12.341,36.58,0.146,0.212,9.679,0.972,97.2,2025-07-16T18:09:18.709363,20,3
calm,0,68.018,46.505,0.183,0.096,18.0,36.62,0.042,-0.058,9.821,0.939,97.4,2025-07-16T18:09:19.709363,21,3
calm,0,80.546,52.626,0.236,0.109,14.576,36.93,-0.069,0.169,9.809,0.508,96.6,2025-07-16T18:09:20.709363,22,3
calm,0,55.0,44.047,0.307,0.143,16.175,36.37,-0.056,-0.081,9.759,0.203,97.6,2025-07-16T18:09:21.709363,23,3
calm,0,74.855,33.589,0.323,0.067,11.826,36.53,-0.058,-0.129,9.813,0.227,97.7,2025-07-16T18:09:22.709363,24,3
calm,0,63.289,37.399,0.324,0.128,13.49,36.52,0.103,0.082,9.82,0.166,97.5,2025-07-16T18:09:23.709363,25,3
calm,0,71.082,65.0,0.327,0.123,14.299,36.55,-0.033,-0.169,9.794,0.314,97.4,2025-07-16T18:09:24.709363,26,3
calm,0,61.084,48.446,0.213,0.098,12.489,36.32,0.021,0.086,9.769,0.793,97.4,2025-07-16T18:09:25.709363,27,3
calm,0,67.62,45.301,0.269,0.125,11.93,36.6,-0.177,-0.035,9.812,0.47,97.3,2025-07-16T18:09:26.709363,28,3
calm,0,63.028,46.145,0.342,0.048,10.256,36.63,-0.023,-0.053,9.804,0.109,97.2,2025-07-16T18:09:27.709363,29,3
calm,0,75.396,37.132,0.248,0.108,10.139,36.66,0.055,0.027,9.778,0.391,96.6,2025-07-16T18:09:28.709363,30,3
calm,0,70.179,30.096,0.273,0.095,14.904,36.73,0.068,0.053,9.753,0.681,96.3,2025-07-16T18:09:29.709363,31,3
calm,0,75.987,47.245,0.306,0.071,16.826,36.47,0.112,-0.077,9.821,0.276,96.8,2025-07-16T18:09:30.709363,32,3
calm,0,67.519,48.692,0.298,0.142,17.577,36.41,0.246,-0.066,9.765,0.567,96.9,2025-07-16T18:09:31.709363,33,3
calm,0,56.524,60.544,0.347,0.108,16.394,36.44,-0.1,0.026,9.828,0.575,98.6,2025-07-16T18:09:32.709363,34,3
calm,0,56.469,56.268,0.306,0.062,15.561,36.53,0.032,-0.131,9.81,0.209,96.5,2025-07-16T18:09:33.709363,35,3
calm,0,60.45,42.419,0.197,0.172,13.524,36.46,-0.091,0.308,9.868,0.876,97.4,2025-07-16T18:09:34.709363,36,3
calm,0,73.68,49.219,0.272,0.102,11.97,36.52,-0.017,-0.047,9.846,0.166,96.9,2025-07-16T18:09:35.709363,37,3
calm,0,72.179,46.091,0.399,0.042,15.549,36.44,-0.017,0.022,9.829,0.209,96.0,2025-07-16T18:09:36.709363,38,3
calm,0,67.577,55.727,0.32,0.054,17.56,36.48,-0.009,0.019,9.806,0.188,97.1,2025-07-16T18:09:37.709363,39,3
calm,0,76.196,51.961,0.255,0.171,15.585,36.72,-0.041,0.158,9.622,0.71,96.7,2025-07-16T18:09:38.709363,40,3
calm,0,66.325,54.196,0.339,0.145,11.078,36.62,0.091,0.097,9.781,0.132,97.1,2025-07-16T18:09:39.709363,41,3
calm,0,57.488,39.157,0.244,0.124,15.852,36.42,-0.26,0.331,9.794,0.756,98.0,2025-07-16T18:09:40.709363,42,3
calm,0,81.447,48.128,0.336,0.136,12.173,36.78,-0.048,-0.053,9.84,0.882,97.0,2025-07-16T18:09:41.709363,43,3
calm,0,58.429,57.845,0.153,0.129,15.012,36.62,-0.123,0.065,9.735,0.294,98.7,2025-07-16T18:09:42.709363,44,3
calm,0,79.884,35.679,0.418,0.074,15.742,36.63,-0.045,-0.018,9.819,0.519,96.4,2025-07-16T18:09:43.709363,45,3
calm,0,70.299,51.273,0.261,0.062,14.33,36.61,-0.023,-0.041,9.831,0.86,96.4,2025-07-16T18:09:44.709363,46,3
calm,0,58.456,48.706,0.192,0.047,10.82,36.33,-0.012,0.006,9.785,0.71,97.3,2025-07-16T18:09:45.709363,47,3
calm,0,76.756,35.624,0.25,0.178,14.494,36.55,0.294,-0.163,9.849,0.152,96.8,2025-07-16T18:09:46.709363,48,3
calm,0,66.896,40.314,0.257,0.108,14.073,36.47,0.003,-0.006,9.794,0.648,96.5,2025-07-16T18:09:47.709363,49,3
calm,0,57.484,54.647,0.305,0.079,14.423,36.42,-0.05,-0.05,9.724,0.714,97.1,2025-07-16T18:09:48.709363,50,3
calm,0,62.09,30.0,0.203,0.0,14.251,36.27,0.0,0.0,9.8,0.836,96.9,2025-07-16T18:09:49.709363,51,3
calm,0,73.417,45.965,0.204,0.108,10.803,36.54,-0.108,0.155,9.833,0.81,97.1,2025-07-16T18:09:50.709363,52,3
calm,0,77.286,30.0,0.278,0.0,14.822,36.5,0.0,0.0,9.8,0.207,96.3,2025-07-16T18:09:51.709363,53,3
calm,0,62.754,49.057,0.346,0.065,12.86,36.5,0.072,-0.056,9.779,0.283,96.5,2025-07-16T18:09:52.709363,54,3
calm,0,62.852,37.973,0.362,0.035,11.704,36.39,-0.015,-0.015,9.809,0.857,97.0,2025-07-16T18:09:53.709363,55,3
calm,0,65.746,64.755,0.336,0.096,11.012,36.52,-0.188,0.172,9.79,0.569,96.8,2025-07-16T18:09:54.709363,56,3
calm,0,63.211,47.184,0.248,0.172,14.373,36.71,-0.034,0.357,9.801,0.99,96.9,2025-07-16T18:09:55.709363,57,3
calm,0,68.686,38.71,0.372,0.102,13.927,36.57,-0.124,-0.115,9.763,0.486,98.1,2025-07-16T18:09:56.709363,58,3
calm,0,74.088,47.588,0.285,0.094,10.883,36.6,0.022,-0.175,9.758,0.173,96.9,2025-07-16T18:09:57.709363,59,3
calm,0,70.059,65.0,0.258,0.007,12.94,36.36,0.009,0.004,9.803,0.663,96.7,2025-07-16T18:09:58.709363,60,3
calm,0,66.829,52.751,0.314,0.101,14.374,36.65,-0.11,0.031,9.755,0.285,97.1,2025-07-16T18:09:59.709363,61,3
calm,0,68.513,49.892,0.256,0.09,11.239,36.55,0.018,0.092,9.805,0.508,97.1,2025-07-16T18:10:00.709363,62,3
calm,0,65.32,50.212,0.301,0.113,14.392,36.44,0.034,0.073,9.822,0.369,96.9,2025-07-16T18:10:01.709363,63,3
calm,0,63.055,48.646,0.438,0.086,14.066,36.45,-0.095,-0.093,9.807,0.424,96.5,2025-07-16T18:10:02.709363,64,3
calm,0,68.605,33.75,0.374,0.121,13.347,36.58,0.049,-0.035,9.862,0.663,97.3,2025-07-16T18:10:03.709363,65,3
calm,0,56.024,42.666,0.15,0.091,14.942,36.42,0.033,0.101,9.812,0.101,99.1,2025-07-16T18:10:04.709363,66,3
calm,0,83.675,30.0,0.312,0.12,12.282,36.68,0.05,-0.008,9.865,0.549,96.9,2025-07-16T18:10:05.709363,67,3
calm,0,71.275,41.578,0.282,0.108,13.779,36.52,0.045,-0.039,9.832,0.472,97.1,2025-07-16T18:10:06.709363,68,3
calm,0,68.48,51.749,0.319,0.089,14.503,36.59,0.082,-0.108,9.876,0.405,96.6,2025-07-16T18:10:07.709363,69,3
calm,0,66.367,45.752,0.255,0.085,14.51,36.32,0.176,-0.118,9.822,0.674,96.9,2025-07-16T18:10:08.709363,70,3
calm,0,78.594,53.795,0.31,0.143,13.812,36.66,-0.174,-0.166,9.777,0.801,96.4,2025-07-16T18:10:09.709363,71,3
calm,0,74.954,65.0,0.405,0.041,13.549,36.51,0.033,-0.02,9.806,0.953,96.3,2025-07-16T18:10:10.709363,72,3
calm,0,67.843,48.541,0.249,0.127,15.534,36.6,0.026,-0.041,9.75,0.814,97.4,2025-07-16T18:10:11.709363,73,3
calm,0,63.889,46.433,0.16,0.127,11.72,36.5,0.154,-0.194,9.895,0.723,98.8,2025-07-16T18:10:12.709363,74,3
calm,0,79.128,45.597,0.311,0.087,13.416,36.84,0.048,-0.071,9.783,0.688,97.6,2025-07-16T18:10:13.709363,75,3
calm,0,62.434,60.152,0.429,0.15,14.415,36.52,-0.057,-0.036,9.766,0.493,97.5,2025-07-16T18:10:14.709363,76,3
calm,0,64.208,57.405,0.216,0.092,17.529,36.54,-0.039,0.041,9.755,0.676,96.5,2025-07-16T18:10:15.709363,77,3
calm,0,75.299,56.504,0.205,0.043,12.814,36.72,-0.001,-0.062,9.811,0.31,97.1,2025-07-16T18:10:16.709363,78,3
calm,0,61.324,44.584,0.316,0.077,12.347,36.49,0.102,0.078,9.85,0.948,97.3,2025-07-16T18:10:17.709363,79,3
calm,0,85.0,30.023,0.259,0.113,13.925,36.66,-0.223,0.037,9.766,0.897,96.4,2025-07-16T18:10:18.709363,80,3
calm,0,81.987,55.011,0.194,0.092,14.977,36.53,-0.072,-0.093,9.885,0.579,97.0,2025-07-16T18:10:19.709363,81,3
calm,0,62.251,54.721,0.267,0.032,14.581,36.46,-0.01,0.011,9.783,0.275,97.3,2025-07-16T18:10:20.709363,82,3
calm,0,62.176,53.4,0.301,0.153,11.775,36.55,0.052,0.071,9.749,0.753,97.5,2025-07-16T18:10:21.709363,83,3
calm,0,85.0,57.033,0.366,0.042,13.905,36.52,0.035,0.005,9.821,0.109,96.6,2025-07-16T18:10:22.709363,84,3
calm,0,68.463,48.358,0.453,0.079,13.276,36.5,0.038,0.092,9.789,0.748,97.5,2025-07-16T18:10:23.709363,85,3
calm,0,62.013,43.283,0.363,0.105,13.383,36.42,-0.062,0.083,9.848,0.451,96.5,2025-07-16T18:10:24.709363,86,3
calm,0,68.902,32.616,0.434,0.13,11.655,36.52,-0.0,-0.031,9.829,0.975,96.9,2025-07-16T18:10:25.709363,87,3
calm,0,75.104,36.438,0.38,0.105,13.508,36.49,0.029,0.06,9.777,0.306,96.6,2025-07-16T18:10:26.709363,88,3
