emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
focused,1,69.339,50.855,0.51,0.029,14.996,36.52,-0.037,-0.011,9.808,0.375,96.3,2025-07-16T19:07:28.497271,197,0
focused,1,75.167,46.739,0.498,0.066,14.669,36.54,0.014,0.093,9.851,0.294,96.5,2025-07-16T19:07:29.497271,198,0
focused,1,83.117,42.27,0.441,0.013,14.034,36.6,0.0,-0.017,9.811,0.884,95.6,2025-07-16T19:07:30.497271,199,0
focused,1,76.346,35.0,0.403,0.007,16.627,36.56,0.005,-0.0,9.801,0.961,97.8,2025-07-16T19:07:31.497271,200,0
focused,1,80.232,45.83,0.397,0.046,14.57,36.69,-0.026,-0.027,9.794,0.479,96.5,2025-07-16T19:07:32.497271,201,0
focused,1,75.961,60.835,0.393,0.074,16.178,36.7,0.01,-0.069,9.876,0.826,96.3,2025-07-16T19:07:33.497271,202,0
focused,1,75.574,59.962,0.442,0.056,12.679,36.55,-0.054,0.005,9.768,0.515,97.3,2025-07-16T19:07:34.497271,203,0
focused,1,75.267,46.699,0.351,0.037,13.958,36.51,0.006,0.003,9.783,0.324,96.8,2025-07-16T19:07:35.497271,204,0
focused,1,81.538,55.914,0.453,0.079,12.0,36.5,0.076,-0.131,9.787,0.169,96.2,2025-07-16T19:07:36.497271,205,0
focused,1,76.63,51.111,0.372,0.072,14.248,36.54,0.077,0.04,9.823,0.522,96.8,2025-07-16T19:07:37.497271,206,0
focused,1,73.705,64.172,0.469,0.052,13.104,36.41,0.008,-0.009,9.805,0.172,97.1,2025-07-16T19:07:38.497271,207,0
focused,1,88.415,67.51,0.45,0.045,13.983,36.7,0.003,-0.083,9.783,0.23,96.4,2025-07-16T19:07:39.497271,208,0
focused,1,72.947,43.942,0.491,0.05,12.0,36.57,-0.007,-0.036,9.731,0.914,96.7,2025-07-16T19:07:40.497271,209,0
focused,1,82.722,54.939,0.468,0.084,16.298,36.47,-0.004,0.096,9.721,0.442,97.0,2025-07-16T19:07:41.497271,210,0
focused,1,90.0,45.696,0.448,0.058,13.735,36.77,0.043,0.054,9.781,0.317,96.4,2025-07-16T19:07:42.497271,211,0
focused,1,83.396,45.795,0.418,0.112,14.404,36.63,-0.027,0.17,9.816,0.822,96.0,2025-07-16T19:07:43.497271,212,0
focused,1,80.069,47.5,0.513,0.019,17.471,36.57,0.007,-0.012,9.805,0.665,95.8,2025-07-16T19:07:44.497271,213,0
focused,1,83.538,43.669,0.355,0.063,13.15,36.45,0.117,-0.01,9.83,0.89,96.1,2025-07-16T19:07:45.497271,214,0
focused,1,72.982,35.041,0.396,0.046,14.937,36.61,0.043,-0.039,9.81,0.19,97.0,2025-07-16T19:07:46.497271,215,0
focused,1,68.341,41.38,0.475,0.039,15.357,36.59,0.06,0.041,9.803,0.667,96.6,2025-07-16T19:07:47.497271,216,0
focused,1,75.768,45.671,0.444,0.032,15.258,36.62,-0.024,-0.044,9.78,0.561,96.2,2025-07-16T19:07:48.497271,217,0
focused,1,76.68,70.0,0.322,0.076,15.253,36.44,-0.052,0.057,9.787,0.877,97.1,2025-07-16T19:07:49.497271,218,0
focused,1,70.192,42.525,0.39,0.037,12.291,36.39,0.059,0.011,9.811,0.596,96.7,2025-07-16T19:07:50.497271,219,0
focused,1,77.869,56.804,0.381,0.054,14.206,36.5,-0.056,-0.033,9.811,0.773,96.7,2025-07-16T19:07:51.497271,220,0
focused,1,70.501,47.121,0.311,0.04,14.745,36.44,-0.015,0.036,9.776,0.859,97.1,2025-07-16T19:07:52.497271,221,0
focused,1,77.964,52.179,0.38,0.076,15.888,36.59,0.032,-0.093,9.745,0.799,97.4,2025-07-16T19:07:53.497271,222,0
focused,1,72.156,49.473,0.394,0.003,14.56,36.65,-0.002,-0.001,9.8,0.7,97.2,2025-07-16T19:07:54.497271,223,0
focused,1,66.707,59.662,0.402,0.041,12.809,36.48,-0.091,0.036,9.736,0.421,96.4,2025-07-16T19:07:55.497271,224,0
focused,1,75.926,52.406,0.353,0.046,12.0,36.61,-0.01,0.078,9.791,0.434,97.2,2025-07-16T19:07:56.497271,225,0
focused,1,76.045,49.158,0.407,0.066,13.411,36.67,0.079,0.013,9.772,0.741,96.9,2025-07-16T19:07:57.497271,226,0
focused,1,75.829,46.878,0.46,0.05,15.635,36.54,-0.001,-0.087,9.768,0.286,95.9,2025-07-16T19:07:58.497271,227,0
focused,1,76.631,62.818,0.372,0.033,16.108,36.53,0.019,0.013,9.784,0.883,96.9,2025-07-16T19:07:59.497271,228,0
focused,1,67.949,46.637,0.432,0.011,14.604,36.57,0.001,0.006,9.798,0.617,96.3,2025-07-16T19:08:00.497271,229,0
focused,1,81.995,67.577,0.335,0.05,14.709,36.6,-0.033,0.022,9.8,0.637,96.6,2025-07-16T19:08:01.497271,230,0
focused,1,77.767,44.105,0.301,0.02,15.812,36.52,-0.03,0.0,9.801,0.726,96.1,2025-07-16T19:08:02.497271,231,0
focused,1,72.177,48.453,0.372,0.054,16.68,36.7,-0.006,0.044,9.771,0.1,96.6,2025-07-16T19:08:03.497271,232,0
focused,1,73.981,42.792,0.354,0.075,14.609,36.49,-0.045,0.077,9.807,0.874,96.1,2025-07-16T19:08:04.497271,233,0
focused,1,70.324,45.917,0.442,0.034,13.925,36.48,0.047,-0.016,9.789,0.309,96.8,2025-07-16T19:08:05.497271,234,0
focused,1,73.848,51.953,0.311,0.04,13.404,36.69,0.002,0.021,9.811,0.525,96.4,2025-07-16T19:08:06.497271,235,0
focused,1,71.067,44.773,0.408,0.041,16.089,36.59,-0.011,-0.082,9.797,0.503,97.3,2025-07-16T19:08:07.497271,236,0
focused,1,70.782,50.462,0.275,0.05,13.278,36.57,0.005,0.021,9.784,0.37,96.8,2025-07-16T19:08:08.497271,237,0
focused,1,77.556,48.168,0.274,0.052,14.539,36.6,0.02,0.012,9.816,0.432,96.9,2025-07-16T19:08:09.497271,238,0
focused,1,66.48,41.353,0.394,0.058,17.678,36.61,-0.107,0.072,9.842,0.728,97.7,2025-07-16T19:08:10.497271,239,0
focused,1,77.196,61.472,0.446,0.026,13.926,36.59,-0.006,0.019,9.829,0.118,96.1,2025-07-16T19:08:11.497271,240,0
focused,1,73.891,47.119,0.348,0.064,16.389,36.57,0.059,-0.042,9.847,0.837,96.2,2025-07-16T19:08:12.497271,241,0
focused,1,66.821,41.496,0.378,0.056,15.932,36.58,-0.074,0.057,9.767,0.424,96.7,2025-07-16T19:08:13.497271,242,0
focused,1,72.998,52.169,0.354,0.083,15.894,36.5,-0.052,0.045,9.732,0.501,96.8,2025-07-16T19:08:14.497271,243,0
focused,1,77.595,43.848,0.358,0.057,15.812,36.58,0.02,-0.06,9.802,0.298,96.9,2025-07-16T19:08:15.497271,244,0
focused,1,73.787,41.39,0.361,0.046,15.766,36.48,0.044,0.097,9.796,0.322,95.8,2025-07-16T19:08:16.497271,245,0
focused,1,72.098,49.834,0.36,0.059,12.659,36.55,-0.072,-0.071,9.777,0.124,97.0,2025-07-16T19:08:17.497271,246,0
focused,1,74.245,36.844,0.426,0.04,13.423,36.68,-0.07,-0.062,9.799,0.518,96.3,2025-07-16T19:08:18.497271,247,0
focused,1,79.461,35.964,0.359,0.097,14.35,36.69,-0.053,-0.092,9.843,0.677,96.3,2025-07-16T19:08:19.497271,248,0
focused,1,74.415,48.823,0.322,0.05,16.588,36.63,-0.0,0.036,9.747,0.476,96.7,2025-07-16T19:08:20.497271,249,0
focused,1,74.287,42.175,0.323,0.077,15.21,36.7,0.043,0.012,9.769,0.829,97.1,2025-07-16T19:08:21.497271,250,0
focused,1,77.929,49.266,0.38,0.031,14.608,36.71,-0.014,0.028,9.806,0.526,96.3,2025-07-16T19:08:22.497271,251,0
focused,1,70.851,55.982,0.481,0.077,14.749,36.77,0.049,-0.204,9.772,0.954,96.4,2025-07-16T19:08:23.497271,252,0
focused,1,71.347,67.729,0.396,0.057,14.214,36.42,0.095,0.075,9.802,0.347,97.3,2025-07-16T19:08:24.497271,253,0
focused,1,75.315,50.834,0.376,0.045,17.451,36.75,-0.066,-0.055,9.836,0.116,96.4,2025-07-16T19:08:25.497271,254,0
focused,1,66.664,52.382,0.423,0.06,14.69,36.57,0.06,-0.035,9.829,0.583,96.5,2025-07-16T19:08:26.497271,255,0
focused,1,68.863,58.637,0.349,0.021,17.8,36.57,0.02,0.007,9.783,0.85,96.8,2025-07-16T19:08:27.497271,256,0
focused,1,74.772,52.523,0.364,0.053,14.658,36.53,0.058,0.053,9.785,0.503,96.9,2025-07-16T19:08:28.497271,257,0
focused,1,79.968,49.535,0.443,0.1,14.001,36.75,-0.008,0.123,9.771,0.863,96.3,2025-07-16T19:08:29.497271,258,0
focused,1,76.072,59.202,0.407,0.05,15.816,36.61,0.129,-0.029,9.798,0.59,96.2,2025-07-16T19:08:30.497271,259,0
focused,1,78.178,53.135,0.378,0.05,15.494,36.62,0.015,0.064,9.796,0.859,96.7,2025-07-16T19:08:31.497271,260,0
focused,1,78.881,64.382,0.37,0.099,16.218,36.52,0.006,0.238,9.817,0.904,97.0,2025-07-16T19:08:32.497271,261,0
focused,1,75.236,65.196,0.429,0.0,13.943,36.54,0.0,0.0,9.8,0.878,97.8,2025-07-16T19:08:33.497271,262,0
focused,1,67.598,59.254,0.432,0.0,14.915,36.66,0.0,0.0,9.8,0.36,96.4,2025-07-16T19:08:34.497271,263,0
focused,1,73.701,65.653,0.377,0.062,17.035,36.59,-0.017,0.043,9.823,0.241,96.9,2025-07-16T19:08:35.497271,264,0
focused,1,73.432,40.965,0.51,0.042,15.384,36.52,-0.015,0.062,9.811,0.224,96.7,2025-07-16T19:08:36.497271,265,0
focused,1,80.406,60.352,0.318,0.042,12.702,36.76,0.002,0.083,9.783,0.659,96.0,2025-07-16T19:08:37.497271,266,0
focused,1,80.546,42.994,0.431,0.023,17.68,36.84,-0.007,-0.016,9.79,0.634,96.5,2025-07-16T19:08:38.497271,267,0
focused,1,77.34,48.571,0.386,0.055,14.015,36.54,0.04,0.043,9.814,0.925,96.8,2025-07-16T19:08:39.497271,268,0
focused,1,75.779,46.45,0.381,0.055,17.675,36.48,-0.05,-0.029,9.832,0.503,96.8,2025-07-16T19:08:40.497271,269,0
focused,1,79.22,55.438,0.461,0.059,14.665,36.6,-0.089,-0.018,9.782,0.65,96.9,2025-07-16T19:08:41.497271,270,0
focused,1,80.021,58.217,0.511,0.041,16.798,36.55,-0.051,-0.009,9.787,0.625,96.6,2025-07-16T19:08:42.497271,271,0
focused,1,70.032,47.115,0.313,0.046,14.529,36.44,-0.005,-0.034,9.763,0.475,97.1,2025-07-16T19:08:43.497271,272,0
focused,1,66.026,59.674,0.524,0.037,13.976,36.58,-0.042,0.005,9.809,0.851,96.7,2025-07-16T19:08:44.497271,273,0
focused,1,68.649,60.275,0.522,0.045,13.666,36.53,-0.033,-0.037,9.853,0.598,97.0,2025-07-16T19:08:45.497271,274,0
focused,1,74.395,51.775,0.308,0.05,15.146,36.52,-0.008,0.01,9.806,0.102,97.3,2025-07-16T19:08:46.497271,275,0
focused,1,87.295,52.547,0.353,0.008,16.487,36.63,0.008,0.002,9.804,0.922,96.8,2025-07-16T19:08:47.497271,276,0
focused,1,70.029,60.466,0.353,0.043,16.391,36.55,-0.012,-0.015,9.772,0.979,96.5,2025-07-16T19:08:48.497271,277,0
focused,1,71.935,60.174,0.404,0.087,15.953,36.57,-0.069,-0.101,9.727,0.647,96.3,2025-07-16T19:08:49.497271,278,0
focused,1,74.115,38.023,0.474,0.065,15.314,36.61,0.033,0.077,9.792,0.956,96.7,2025-07-16T19:08:50.497271,279,0
focused,1,79.921,55.732,0.408,0.039,14.293,36.46,0.031,0.038,9.813,0.697,96.8,2025-07-16T19:08:51.497271,280,0
focused,1,77.425,45.435,0.422,0.03,14.462,36.58,-0.026,0.007,9.822,0.669,96.9,2025-07-16T19:08:52.497271,281,0
focused,1,90.0,42.561,0.424,0.047,13.811,36.66,-0.043,0.019,9.833,0.42,96.5,2025-07-16T19:08:53.497271,282,0
focused,1,74.144,58.354,0.339,0.021,14.375,36.67,-0.006,0.011,9.779,0.365,96.5,2025-07-16T19:08:54.497271,283,0
focused,1,72.845,64.589,0.346,0.018,15.01,36.62,-0.007,-0.009,9.792,0.467,96.5,2025-07-16T19:08:55.497271,284,0
focused,1,74.192,48.154,0.25,0.037,17.11,36.46,0.075,-0.022,9.79,0.544,96.3,2025-07-16T19:08:56.497271,285,0
focused,1,87.477,60.147,0.39,0.06,13.618,36.76,0.025,0.057,9.84,0.6,96.2,2025-07-16T19:08:57.497271,286,0
focused,1,77.968,43.319,0.371,0.067,16.462,36.55,-0.005,0.11,9.808,0.587,96.5,2025-07-16T19:08:58.497271,287,0
focused,1,79.426,43.999,0.304,0.052,15.82,36.52,0.089,0.018,9.795,0.296,96.7,2025-07-16T19:08:59.497271,288,0
focused,1,66.776,48.231,0.337,0.069,17.82,36.58,0.024,-0.045,9.788,0.176,97.9,2025-07-16T19:09:00.497271,289,0
focused,1,81.055,40.312,0.436,0.046,13.622,36.53,-0.069,-0.03,9.81,0.452,96.9,2025-07-16T19:09:01.497271,290,0
focused,1,80.862,42.851,0.493,0.01,15.554,36.63,0.019,-0.002,9.8,0.818,95.9,2025-07-16T19:09:02.497271,291,0
focused,1,76.657,47.002,0.316,0.02,14.993,36.53,-0.015,-0.007,9.81,0.583,96.1,2025-07-16T19:09:03.497271,292,0
focused,1,74.453,39.762,0.355,0.052,15.016,36.96,0.028,-0.066,9.8,0.327,97.0,2025-07-16T19:09:04.497271,293,0
focused,1,75.025,42.973,0.419,0.043,15.46,36.65,-0.068,0.081,9.76,0.855,95.4,2025-07-16T19:09:05.497271,294,0
focused,1,78.555,43.735,0.405,0.044,13.745,36.79,-0.003,-0.031,9.792,0.229,96.2,2025-07-16T19:09:06.497271,295,0
focused,1,72.524,42.778,0.467,0.042,13.931,36.62,0.042,0.043,9.799,0.608,96.8,2025-07-16T19:09:07.497271,296,0
focused,1,71.106,42.066,0.371,0.088,15.93,36.42,0.064,0.126,9.774,0.766,96.5,2025-07-16T19:09:08.497271,297,0
focused,1,70.373,50.561,0.353,0.034,14.823,36.33,0.001,0.051,9.786,0.769,96.6,2025-07-16T19:09:09.497271,298,0
focused,1,73.385,37.987,0.493,0.061,15.964,36.6,-0.127,-0.073,9.81,0.277,96.0,2025-07-16T19:09:10.497271,299,0
calm,0,75.059,30.0,0.296,0.087,14.979,36.73,-0.005,-0.108,9.825,0.368,96.8,2025-07-16T19:04:11.552345,0,1
calm,0,71.531,52.651,0.393,0.118,12.495,36.49,0.021,-0.039,9.823,0.489,96.2,2025-07-16T19:04:12.552345,1,1
calm,0,61.194,58.014,0.192,0.137,14.783,36.58,0.169,-0.04,9.819,0.597,97.5,2025-07-16T19:04:13.552345,2,1
calm,0,64.078,30.0,0.359,0.127,13.16,36.41,-0.196,-0.05,9.795,0.729,96.7,2025-07-16T19:04:14.552345,3,1
calm,0,71.821,65.0,0.251,0.14,12.134,36.49,-0.062,-0.093,9.764,0.361,98.0,2025-07-16T19:04:15.552345,4,1
calm,0,75.45,44.17,0.277,0.148,14.783,36.43,-0.053,-0.126,9.676,0.309,97.3,2025-07-16T19:04:16.552345,5,1
calm,0,70.87,30.0,0.286,0.089,13.216,36.52,0.024,-0.044,9.776,0.212,96.4,2025-07-16T19:04:17.552345,6,1
calm,0,76.193,50.382,0.224,0.026,12.534,36.64,-0.032,0.016,9.802,0.956,96.5,2025-07-16T19:04:18.552345,7,1
calm,0,76.13,36.998,0.202,0.179,10.252,36.47,-0.397,-0.426,9.779,0.621,96.6,2025-07-16T19:04:19.552345,8,1
calm,0,58.237,53.541,0.191,0.0,13.522,36.59,0.0,0.0,9.8,0.74,97.7,2025-07-16T19:04:20.552345,9,1
calm,0,84.65,51.751,0.352,0.153,18.0,36.65,0.058,0.102,9.877,0.258,96.5,2025-07-16T19:04:21.552345,10,1
calm,0,73.283,55.141,0.269,0.07,12.777,36.69,-0.035,0.024,9.871,0.885,97.2,2025-07-16T19:04:22.552345,11,1
calm,0,81.692,61.373,0.335,0.04,14.781,36.58,0.051,-0.009,9.824,0.256,96.9,2025-07-16T19:04:23.552345,12,1
calm,0,66.741,39.112,0.279,0.116,12.221,36.59,0.034,-0.043,9.779,0.719,97.5,2025-07-16T19:04:24.552345,13,1
calm,0,67.207,50.177,0.481,0.103,14.632,36.65,-0.204,-0.042,9.836,0.238,97.8,2025-07-16T19:04:25.552345,14,1
calm,0,61.86,46.871,0.33,0.101,15.722,36.59,0.031,-0.004,9.776,0.982,97.5,2025-07-16T19:04:26.552345,15,1
calm,0,75.323,48.653,0.365,0.128,12.007,36.77,-0.178,0.028,9.715,0.99,96.9,2025-07-16T19:04:27.552345,16,1
calm,0,70.276,56.116,0.261,0.081,13.512,36.51,-0.063,-0.1,9.804,0.662,98.5,2025-07-16T19:04:28.552345,17,1
calm,0,55.377,48.862,0.156,0.059,13.464,36.32,0.018,0.021,9.783,0.647,98.6,2025-07-16T19:04:29.552345,18,1
calm,0,76.074,36.27,0.445,0.0,14.421,36.61,0.0,0.0,9.8,0.388,96.0,2025-07-16T19:04:30.552345,19,1
calm,0,58.765,53.21,0.264,0.085,13.149,36.58,0.019,-0.142,9.811,0.692,96.9,2025-07-16T19:04:31.552345,20,1
calm,0,73.984,61.067,0.321,0.0,14.014,36.53,0.0,0.0,9.8,0.239,97.7,2025-07-16T19:04:32.552345,21,1
calm,0,64.584,37.372,0.387,0.011,11.879,36.38,-0.016,0.004,9.803,0.568,97.2,2025-07-16T19:04:33.552345,22,1
calm,0,57.754,30.253,0.376,0.154,13.082,36.45,-0.213,0.092,9.747,0.247,97.2,2025-07-16T19:04:34.552345,23,1
calm,0,66.058,59.714,0.264,0.113,10.906,36.47,0.072,-0.039,9.746,0.149,97.3,2025-07-16T19:04:35.552345,24,1
calm,0,82.817,56.134,0.472,0.109,13.689,36.71,0.04,0.039,9.765,0.226,97.1,2025-07-16T19:04:36.552345,25,1
calm,0,76.441,51.778,0.31,0.039,14.814,36.48,-0.058,0.038,9.788,0.775,96.6,2025-07-16T19:04:37.552345,26,1
calm,0,74.982,30.531,0.335,0.05,10.484,36.73,0.09,0.027,9.802,0.968,97.3,2025-07-16T19:04:38.552345,27,1
calm,0,84.785,30.715,0.29,0.053,12.524,36.78,-0.076,-0.058,9.777,0.85,96.0,2025-07-16T19:04:39.552345,28,1
calm,0,69.728,43.01,0.261,0.073,16.242,36.54,0.18,-0.096,9.799,0.777,97.0,2025-07-16T19:04:40.552345,29,1
calm,0,55.061,42.389,0.293,0.125,10.138,36.48,0.206,-0.053,9.826,0.41,98.0,2025-07-16T19:04:41.552345,30,1
calm,0,68.193,43.421,0.337,0.096,13.578,36.55,-0.011,-0.122,9.823,0.862,97.8,2025-07-16T19:04:42.552345,31,1
calm,0,72.337,34.299,0.294,0.111,13.259,36.68,-0.078,-0.023,9.78,0.79,96.2,2025-07-16T19:04:43.552345,32,1
calm,0,60.096,54.402,0.352,0.031,15.622,36.35,-0.011,0.038,9.806,0.263,97.0,2025-07-16T19:04:44.552345,33,1
calm,0,74.511,31.117,0.289,0.112,15.138,36.45,-0.091,-0.013,9.779,0.843,97.3,2025-07-16T19:04:45.552345,34,1
calm,0,72.781,43.556,0.185,0.112,17.151,36.79,-0.051,-0.201,9.754,0.849,96.3,2025-07-16T19:04:46.552345,35,1
calm,0,85.0,33.261,0.318,0.081,12.838,36.91,0.113,-0.103,9.777,0.349,96.5,2025-07-16T19:04:47.552345,36,1
calm,0,77.627,47.111,0.259,0.198,17.11,36.66,0.236,-0.057,9.788,0.975,97.2,2025-07-16T19:04:48.552345,37,1
calm,0,63.769,47.544,0.223,0.1,12.61,36.53,0.083,-0.032,9.753,0.731,97.4,2025-07-16T19:04:49.552345,38,1
calm,0,66.788,50.094,0.279,0.136,10.382,36.57,-0.07,0.004,9.796,0.456,97.1,2025-07-16T19:04:50.552345,39,1
calm,0,68.658,50.364,0.303,0.109,16.067,36.49,-0.066,0.082,9.825,0.111,96.2,2025-07-16T19:04:51.552345,40,1
calm,0,58.63,44.913,0.232,0.099,14.651,36.31,0.127,0.1,9.767,0.309,97.0,2025-07-16T19:04:52.552345,41,1
calm,0,74.031,44.835,0.35,0.18,17.637,36.51,0.019,0.254,9.7,0.952,96.3,2025-07-16T19:04:53.552345,42,1
calm,0,70.568,44.199,0.368,0.117,13.77,36.45,-0.164,-0.073,9.749,0.624,97.8,2025-07-16T19:04:54.552345,43,1
calm,0,81.597,33.722,0.226,0.074,11.906,36.6,-0.011,0.048,9.773,0.513,96.1,2025-07-16T19:04:55.552345,44,1
calm,0,60.409,40.459,0.352,0.064,12.91,36.32,0.012,0.004,9.81,0.223,97.2,2025-07-16T19:04:56.552345,45,1
calm,0,82.125,54.854,0.5,0.051,13.779,36.8,-0.061,0.041,9.787,0.185,96.7,2025-07-16T19:04:57.552345,46,1
calm,0,73.668,30.286,0.312,0.132,16.686,36.39,-0.131,0.123,9.907,0.705,96.0,2025-07-16T19:04:58.552345,47,1
calm,0,64.26,47.925,0.306,0.109,13.71,36.55,0.023,0.031,9.847,0.643,96.9,2025-07-16T19:04:59.552345,48,1
calm,0,73.467,51.986,0.176,0.11,11.107,36.68,0.124,-0.005,9.801,0.245,96.4,2025-07-16T19:05:00.552345,49,1
calm,0,70.241,52.461,0.221,0.211,14.669,36.61,-0.119,-0.251,9.96,0.61,97.0,2025-07-16T19:05:01.552345,50,1
calm,0,79.126,42.57,0.197,0.031,13.368,36.47,-0.005,0.012,9.793,0.997,97.1,2025-07-16T19:05:02.552345,51,1
calm,0,55.0,48.469,0.153,0.092,13.307,36.45,-0.011,0.02,9.828,0.799,98.2,2025-07-16T19:05:03.552345,52,1
calm,0,75.7,65.0,0.306,0.126,13.024,36.79,-0.059,0.14,9.875,0.257,96.3,2025-07-16T19:05:04.552345,53,1
calm,0,73.193,43.994,0.359,0.074,14.242,36.79,-0.038,-0.056,9.809,0.205,96.7,2025-07-16T19:05:05.552345,54,1
calm,0,60.011,47.743,0.235,0.119,17.722,36.46,-0.084,0.131,9.777,0.538,97.7,2025-07-16T19:05:06.552345,55,1
calm,0,70.266,49.146,0.297,0.158,15.857,36.59,-0.002,-0.114,9.73,0.944,96.4,2025-07-16T19:05:07.552345,56,1
calm,0,68.84,58.627,0.305,0.072,12.97,36.33,0.039,-0.037,9.806,0.606,97.3,2025-07-16T19:05:08.552345,57,1
calm,0,65.768,46.483,0.438,0.072,14.24,36.4,-0.036,0.056,9.813,0.356,96.8,2025-07-16T19:05:09.552345,58,1
calm,0,65.247,48.183,0.446,0.014,16.885,36.59,0.004,0.011,9.803,0.368,97.6,2025-07-16T19:05:10.552345,59,1
calm,0,61.116,33.361,0.336,0.159,15.656,36.29,-0.035,0.095,9.95,0.524,97.4,2025-07-16T19:05:11.552345,60,1
calm,0,59.874,46.805,0.3,0.159,16.987,36.23,0.13,0.008,9.736,0.939,97.0,2025-07-16T19:05:12.552345,61,1
calm,0,58.85,64.624,0.237,0.134,14.293,36.49,-0.222,-0.189,9.72,0.482,97.8,2025-07-16T19:05:13.552345,62,1
calm,0,75.586,34.645,0.343,0.124,10.295,36.5,0.056,0.122,9.796,0.353,96.4,2025-07-16T19:05:14.552345,63,1
calm,0,75.823,61.279,0.263,0.073,13.712,36.79,-0.046,0.214,9.861,0.976,98.2,2025-07-16T19:05:15.552345,64,1
calm,0,68.983,55.153,0.34,0.172,12.612,36.64,-0.052,-0.174,9.777,0.277,96.6,2025-07-16T19:05:16.552345,65,1
calm,0,72.438,42.918,0.33,0.085,12.181,36.56,0.01,-0.077,9.833,0.95,97.6,2025-07-16T19:05:17.552345,66,1
calm,0,57.417,58.534,0.34,0.118,17.374,36.5,-0.167,-0.023,9.737,0.276,98.3,2025-07-16T19:05:18.552345,67,1
calm,0,64.886,30.0,0.471,0.064,16.39,36.38,-0.041,0.0,9.826,0.239,97.2,2025-07-16T19:05:19.552345,68,1
calm,0,68.806,35.552,0.194,0.25,11.728,36.62,-0.017,0.273,9.724,0.643,95.9,2025-07-16T19:05:20.552345,69,1
calm,0,74.993,51.462,0.449,0.101,14.137,36.6,0.1,0.031,9.776,0.825,96.7,2025-07-16T19:05:21.552345,70,1
calm,0,61.898,50.925,0.299,0.167,15.812,36.39,0.043,0.127,9.834,0.995,96.9,2025-07-16T19:05:22.552345,71,1
calm,0,68.026,36.129,0.268,0.113,12.312,36.68,0.058,-0.041,9.749,0.662,96.8,2025-07-16T19:05:23.552345,72,1
calm,0,75.277,52.909,0.404,0.153,14.833,36.77,-0.223,0.008,9.812,0.311,96.1,2025-07-16T19:05:24.552345,73,1
calm,0,65.905,30.553,0.211,0.112,16.229,36.72,-0.046,-0.039,9.75,0.832,97.9,2025-07-16T19:05:25.552345,74,1
calm,0,74.68,56.335,0.381,0.073,12.13,36.64,-0.05,0.061,9.747,0.426,96.4,2025-07-16T19:05:26.552345,75,1
calm,0,66.726,57.877,0.241,0.146,11.6,36.42,-0.124,0.076,9.875,0.128,96.8,2025-07-16T19:05:27.552345,76,1
calm,0,73.299,65.0,0.305,0.081,14.313,36.65,0.063,-0.117,9.755,0.219,97.1,2025-07-16T19:05:28.552345,77,1
calm,0,85.0,32.045,0.388,0.154,13.996,36.63,0.032,-0.022,9.788,0.807,96.8,2025-07-16T19:05:29.552345,78,1
calm,0,56.18,48.565,0.193,0.092,10.62,36.52,0.043,-0.001,9.803,0.815,97.6,2025-07-16T19:05:30.552345,79,1
calm,0,66.641,61.043,0.297,0.097,14.988,36.38,-0.054,-0.087,9.807,0.869,96.3,2025-07-16T19:05:31.552345,80,1
calm,0,73.114,43.154,0.441,0.114,11.91,36.48,-0.032,0.016,9.775,0.4,96.4,2025-07-16T19:05:32.552345,81,1
calm,0,69.422,35.52,0.34,0.086,11.817,36.49,0.097,-0.002,9.811,0.516,97.0,2025-07-16T19:05:33.552345,82,1
calm,0,81.485,52.937,0.422,0.13,11.211,36.75,0.067,-0.205,9.804,0.585,95.4,2025-07-16T19:05:34.552345,83,1
calm,0,68.577,30.0,0.264,0.165,15.705,36.64,0.316,-0.114,9.732,0.108,97.0,2025-07-16T19:05:35.552345,84,1
calm,0,67.21,33.456,0.271,0.056,13.017,36.35,-0.02,-0.035,9.811,0.997,97.6,2025-07-16T19:05:36.552345,85,1
calm,0,71.333,41.764,0.357,0.079,13.996,36.45,0.027,-0.142,9.811,0.226,97.3,2025-07-16T19:05:37.552345,86,1
calm,0,85.0,44.239,0.277,0.013,12.757,36.59,0.012,0.021,9.792,0.552,96.4,2025-07-16T19:05:38.552345,87,1
calm,0,69.02,53.294,0.33,0.17,15.023,36.7,0.08,-0.192,9.728,0.429,96.5,2025-07-16T19:05:39.552345,88,1
calm,0,75.006,43.395,0.261,0.149,17.193,36.42,0.132,0.284,9.852,0.981,97.1,2025-07-16T19:05:40.552345,89,1
calm,0,70.148,32.319,0.239,0.141,15.502,36.6,-0.176,0.176,9.809,0.702,97.0,2025-07-16T19:05:41.552345,90,1
calm,0,85.0,43.791,0.416,0.026,16.83,36.6,-0.039,-0.005,9.795,0.582,96.4,2025-07-16T19:05:42.552345,91,1
calm,0,70.832,61.173,0.154,0.104,16.07,36.61,0.088,-0.058,9.797,0.287,97.5,2025-07-16T19:05:43.552345,92,1
calm,0,71.771,46.003,0.361,0.073,17.501,36.43,0.05,-0.024,9.786,0.232,96.6,2025-07-16T19:05:44.552345,93,1
calm,0,60.358,46.24,0.152,0.104,12.645,36.4,-0.042,0.039,9.79,0.467,97.7,2025-07-16T19:05:45.552345,94,1
